user_id,channel,age,os,gender,country,customer
175575,00 Organic,15,ios,male,US,0
175576,22 Adwords (Search),21,android,female,GB,1
175577,31 OUTBRAIN,31,ios,male,ES,0
175578,31 OUTBRAIN,45,ios,male,US,1
175579,00 Organic,40,android,female,AU,0
175580,22 Adwords (Search),25,android,female,US,0
175581,12 PINTEREST,41,android,female,GB,0
175582,11 FB,15,ios,male,CA,0
175583,21 ASA,32,ios,male,GB,0
175584,00 Organic,30,ios,female,US,0
175585,21 ASA,14,ios,female,GB,0
175586,31 OUTBRAIN,33,ios,female,DE,0
175587,22 Adwords (Search),26,android,female,US,1
175588,11 FB,51,android,female,CA,0
175589,00 Organic,13,ios,female,US,0
175590,12 PINTEREST,25,ios,female,US,1
175591,00 Organic,19,ios,male,ES,0
175592,00 Organic,22,ios,female,US,0
175593,00 Organic,29,ios,male,MX,1
175594,11 FB,30,ios,male,US,1
175595,95 LAT,15,ios,female,US,0
175596,00 Organic,35,ios,male,FR,0
175597,12 PINTEREST,46,android,female,US,1
175598,11 FB,52,android,female,US,1
175599,12 PINTEREST,30,ios,female,GB,0
175600,21 ASA,20,ios,male,AU,1
175601,22 Adwords (Search),14,android,male,US,0
175602,11 FB,31,android,female,ES,0
175603,00 Organic,17,ios,female,GB,1
175604,11 FB,28,ios,female,US,1
175605,00 Organic,51,ios,female,US,1
175606,00 Organic,36,android,female,US,0
175607,12 PINTEREST,33,android,female,US,0
175608,12 PINTEREST,31,android,female,US,0
175609,95 LAT,65,ios,male,ES,0
175610,12 PINTEREST,22,ios,female,US,0
175611,12 PINTEREST,45,android,female,US,1
175612,00 Organic,31,ios,female,US,0
175613,95 LAT,61,ios,male,CA,1
175614,11 FB,29,android,male,US,0
175615,00 Organic,32,android,female,US,1
175616,95 LAT,41,ios,male,GB,1
175617,42 Adcolony,12,android,female,US,0
175618,00 Organic,29,android,female,GB,1
175619,21 ASA,17,ios,female,GB,0
175620,41 Youtube,29,android,male,MX,0
175621,00 Organic,32,ios,male,CA,1
175622,31 OUTBRAIN,49,ios,female,GB,0
175623,32 Taboola,23,android,male,US,0
175624,41 Youtube,31,android,female,MX,0
175625,21 ASA,15,ios,female,US,1
175626,11 FB,26,android,male,MX,1
175627,00 Organic,40,android,female,US,0
175628,00 Organic,18,ios,male,US,0
175629,00 Organic,12,ios,female,US,1
175630,00 Organic,13,ios,female,CA,0
175631,61 Web/Content,52,android,female,US,0
175632,22 Adwords (Search),28,android,male,US,0
175633,21 ASA,19,ios,female,US,0
175634,22 Adwords (Search),26,android,female,US,1
175635,00 Organic,30,android,male,US,0
175636,95 LAT,19,ios,female,US,1
175637,22 Adwords (Search),29,ios,male,US,0
175638,00 Organic,35,ios,female,FR,0
175639,00 Organic,26,android,female,US,1
175640,32 Taboola,69,ios,female,MX,1
175641,69 Others,27,android,male,US,1
175642,42 Adcolony,44,ios,female,US,0
175643,11 FB,21,android,female,MX,0
175644,95 LAT,16,ios,female,DE,1
175645,12 PINTEREST,37,ios,female,US,1
175646,41 Youtube,14,ios,male,US,0
175647,00 Organic,40,android,female,US,0
175648,00 Organic,24,android,male,MX,0
175649,11 FB,20,ios,female,US,0
175650,00 Organic,13,ios,male,US,0
175651,31 OUTBRAIN,54,ios,female,FR,0
175652,12 PINTEREST,35,android,female,AU,0
175653,31 OUTBRAIN,41,ios,female,DE,0
175654,12 PINTEREST,28,android,male,US,0
175655,11 FB,34,android,female,US,0
175656,00 Organic,27,android,male,ES,0
175657,00 Organic,20,android,male,GB,0
175658,11 FB,32,android,female,CA,0
175659,00 Organic,24,ios,female,AU,0
175660,00 Organic,25,android,male,MX,0
175661,00 Organic,25,ios,female,US,0
175662,41 Youtube,39,android,male,CA,0
175663,69 Others,18,ios,male,US,0
175664,00 Organic,44,ios,female,US,0
175665,00 Organic,20,android,female,CA,0
175666,11 FB,32,android,female,US,0
175667,00 Organic,24,ios,male,DE,1
175668,62 Social Media,31,ios,male,US,0
175669,00 Organic,28,ios,female,MX,0
175670,12 PINTEREST,24,ios,female,US,0
175671,95 LAT,13,ios,female,US,1
175672,21 ASA,27,ios,male,GB,0
175673,95 LAT,42,ios,female,GB,0
175674,31 OUTBRAIN,49,ios,male,DE,0
175675,00 Organic,29,ios,female,AU,0
175676,22 Adwords (Search),21,android,female,FR,0
175677,32 Taboola,69,ios,female,US,1
175678,95 LAT,46,ios,female,US,1
175679,31 OUTBRAIN,37,ios,female,DE,0
175680,41 Youtube,30,android,female,ES,1
175681,32 Taboola,43,ios,female,FR,1
175682,12 PINTEREST,25,ios,female,US,0
175683,00 Organic,40,ios,female,GB,0
175684,00 Organic,56,android,female,US,1
175685,12 PINTEREST,26,android,female,US,1
175686,12 PINTEREST,38,ios,female,US,1
175687,95 LAT,45,ios,male,US,0
175688,00 Organic,35,android,female,US,0
175689,00 Organic,24,ios,male,MX,0
175690,95 LAT,16,ios,female,GB,0
175691,00 Organic,27,ios,male,CA,0
175692,32 Taboola,36,ios,female,US,0
175693,00 Organic,34,android,male,DE,0
175694,32 Taboola,62,ios,female,US,1
175695,12 PINTEREST,27,ios,female,US,0
175696,00 Organic,34,ios,female,US,0
175697,00 Organic,55,ios,female,US,0
175698,69 Others,30,ios,female,ES,0
175699,31 OUTBRAIN,35,ios,female,FR,0
175700,12 PINTEREST,32,android,female,US,1
175701,00 Organic,28,ios,female,GB,0
175702,00 Organic,28,android,male,GB,1
175703,00 Organic,39,ios,male,FR,1
175704,41 Youtube,45,android,male,MX,0
175705,00 Organic,26,ios,female,US,1
175706,11 FB,41,ios,male,MX,0
175707,41 Youtube,30,android,male,AU,0
175708,12 PINTEREST,28,android,female,AU,1
175709,11 FB,23,ios,female,US,0
175710,12 PINTEREST,14,ios,female,US,0
175711,95 LAT,37,ios,female,US,0
175712,31 OUTBRAIN,50,ios,female,ES,0
175713,31 OUTBRAIN,14,ios,female,US,0
175714,00 Organic,35,ios,female,US,0
175715,95 LAT,18,ios,female,US,0
175716,31 OUTBRAIN,63,ios,female,US,1
175717,31 OUTBRAIN,36,ios,female,US,0
175718,11 FB,20,android,female,MX,0
175719,00 Organic,32,ios,male,CA,0
175720,11 FB,43,ios,female,US,0
175721,00 Organic,25,android,female,US,0
175722,42 Adcolony,31,ios,female,US,1
175723,00 Organic,24,ios,female,US,1
175724,12 PINTEREST,32,android,female,US,0
175725,00 Organic,29,android,female,US,0
175726,00 Organic,51,ios,male,AU,0
175727,22 Adwords (Search),16,android,male,AU,0
175728,11 FB,32,android,female,US,1
175729,95 LAT,28,ios,female,US,0
175730,12 PINTEREST,28,android,female,US,0
175731,11 FB,26,ios,female,US,0
175732,00 Organic,40,android,female,US,0
175733,22 Adwords (Search),20,android,female,US,0
175734,11 FB,40,android,male,US,1
175735,00 Organic,20,ios,male,US,0
175736,00 Organic,28,android,female,US,1
175737,00 Organic,15,ios,female,US,1
175738,12 PINTEREST,36,ios,female,GB,0
175739,00 Organic,19,ios,male,FR,1
175740,00 Organic,23,ios,male,US,0
175741,22 Adwords (Search),29,android,female,ES,0
175742,22 Adwords (Search),12,android,female,US,0
175743,22 Adwords (Search),26,android,male,MX,0
175744,11 FB,23,android,female,US,0
175745,31 OUTBRAIN,70,android,male,US,1
175746,95 LAT,45,ios,female,US,1
175747,22 Adwords (Search),31,ios,male,MX,0
175748,00 Organic,36,ios,female,CA,0
175749,22 Adwords (Search),22,ios,female,CA,0
175750,41 Youtube,16,android,male,GB,0
175751,12 PINTEREST,31,ios,male,GB,1
175752,31 OUTBRAIN,36,ios,female,GB,0
175753,22 Adwords (Search),24,android,female,US,0
175754,31 OUTBRAIN,45,ios,male,FR,0
175755,11 FB,24,ios,male,GB,0
175756,12 PINTEREST,20,android,female,US,1
175757,00 Organic,28,ios,female,AU,0
175758,32 Taboola,43,ios,male,GB,0
175759,00 Organic,20,ios,male,GB,0
175760,22 Adwords (Search),23,android,female,AU,0
175761,41 Youtube,39,ios,male,ES,1
175762,12 PINTEREST,30,ios,female,US,1
175763,32 Taboola,44,ios,female,GB,0
175764,12 PINTEREST,21,android,female,US,0
175765,31 OUTBRAIN,33,android,female,US,0
175766,11 FB,19,android,male,US,0
175767,00 Organic,52,ios,female,US,1
175768,95 LAT,23,ios,male,AU,0
175769,12 PINTEREST,30,android,female,CA,1
175770,31 OUTBRAIN,39,ios,male,US,1
175771,41 Youtube,39,android,female,US,0
175772,00 Organic,20,ios,male,GB,0
175773,95 LAT,28,ios,female,US,0
175774,31 OUTBRAIN,47,ios,female,US,1
175775,12 PINTEREST,33,ios,female,US,0
175776,00 Organic,18,ios,female,AU,0
175777,11 FB,17,ios,male,GB,0
175778,00 Organic,31,ios,female,GB,0
175779,31 OUTBRAIN,45,ios,female,US,0
175780,00 Organic,18,ios,female,CA,0
175781,00 Organic,20,ios,female,CA,0
175782,22 Adwords (Search),22,ios,female,US,0
175783,32 Taboola,37,ios,female,US,0
175784,00 Organic,24,android,female,US,1
175785,00 Organic,19,ios,female,US,1
175786,12 PINTEREST,32,ios,female,US,0
175787,41 Youtube,35,android,male,ES,0
175788,95 LAT,42,ios,female,US,0
175789,42 Adcolony,31,ios,male,US,1
175790,00 Organic,21,android,female,ES,0
175791,95 LAT,38,ios,male,US,1
175792,12 PINTEREST,24,ios,male,US,0
175793,00 Organic,19,ios,female,US,0
175794,12 PINTEREST,24,android,female,US,0
175795,22 Adwords (Search),24,android,male,ES,0
175796,22 Adwords (Search),21,android,female,US,0
175797,11 FB,22,ios,male,US,0
175798,11 FB,31,ios,male,US,0
175799,41 Youtube,54,ios,male,ES,1
175800,95 LAT,15,ios,female,US,0
175801,00 Organic,26,android,male,GB,1
175802,00 Organic,37,ios,female,US,0
175803,22 Adwords (Search),49,android,female,AU,1
175804,95 LAT,48,ios,female,US,0
175805,12 PINTEREST,30,android,female,US,0
175806,11 FB,19,ios,female,US,0
175807,41 Youtube,19,ios,male,US,1
175808,11 FB,24,ios,female,CA,0
175809,42 Adcolony,41,android,female,US,0
175810,95 LAT,46,ios,male,US,0
175811,31 OUTBRAIN,77,ios,male,ES,1
175812,12 PINTEREST,31,ios,female,US,1
175813,00 Organic,24,ios,male,US,1
175814,00 Organic,23,ios,female,US,0
175815,00 Organic,21,ios,female,ES,0
175816,95 LAT,16,ios,female,US,0
175817,00 Organic,22,ios,male,US,0
175818,41 Youtube,25,android,male,US,1
175819,21 ASA,20,ios,female,US,0
175820,42 Adcolony,61,android,female,US,0
175821,12 PINTEREST,27,android,female,US,0
175822,11 FB,16,android,female,US,0
175823,11 FB,27,android,female,MX,0
175824,95 LAT,32,ios,female,US,1
175825,22 Adwords (Search),34,android,female,US,0
175826,00 Organic,25,ios,male,AU,0
175827,12 PINTEREST,30,android,female,US,0
175828,95 LAT,20,ios,female,US,0
175829,31 OUTBRAIN,25,ios,female,DE,0
175830,00 Organic,18,ios,female,US,0
175831,11 FB,55,android,female,US,1
175832,42 Adcolony,47,android,female,AU,1
175833,22 Adwords (Search),43,android,female,US,1
175834,32 Taboola,43,ios,female,GB,0
175835,11 FB,30,android,female,MX,1
175836,00 Organic,36,ios,male,US,1
175837,41 Youtube,31,ios,male,MX,1
175838,41 Youtube,14,ios,female,US,0
175839,22 Adwords (Search),16,android,male,CA,0
175840,22 Adwords (Search),23,android,male,US,0
175841,12 PINTEREST,43,android,female,US,0
175842,11 FB,20,ios,male,GB,1
175843,95 LAT,38,ios,female,GB,0
175844,00 Organic,35,android,female,US,1
175845,12 PINTEREST,38,android,male,US,0
175846,00 Organic,48,ios,female,US,0
175847,12 PINTEREST,53,android,female,US,1
175848,22 Adwords (Search),29,android,male,CA,0
175849,12 PINTEREST,22,ios,female,AU,0
175850,42 Adcolony,32,android,female,US,0
175851,95 LAT,53,ios,male,DE,0
175852,42 Adcolony,35,ios,female,US,0
175853,22 Adwords (Search),17,android,female,GB,0
175854,12 PINTEREST,41,ios,female,GB,0
175855,00 Organic,26,android,female,US,1
175856,32 Taboola,36,ios,female,MX,0
175857,11 FB,35,ios,male,US,0
175858,00 Organic,27,android,female,US,0
175859,21 ASA,14,ios,female,US,0
175860,12 PINTEREST,39,android,female,AU,0
175861,95 LAT,47,ios,female,US,1
175862,22 Adwords (Search),26,android,female,US,0
175863,31 OUTBRAIN,25,ios,female,US,0
175864,22 Adwords (Search),28,android,female,US,0
175865,22 Adwords (Search),35,android,male,US,0
175866,32 Taboola,20,ios,male,US,0
175867,31 OUTBRAIN,26,ios,male,ES,0
175868,22 Adwords (Search),48,android,female,AU,1
175869,00 Organic,32,ios,male,MX,0
175870,00 Organic,19,ios,female,US,0
175871,31 OUTBRAIN,32,android,male,US,0
175872,95 LAT,30,ios,male,DE,0
175873,32 Taboola,58,android,female,US,1
175874,12 PINTEREST,27,ios,female,US,0
175875,22 Adwords (Search),28,android,male,MX,0
175876,00 Organic,27,ios,female,US,0
175877,11 FB,30,android,female,MX,0
175878,11 FB,22,ios,female,CA,0
175879,22 Adwords (Search),19,android,female,US,0
175880,95 LAT,13,ios,female,US,1
175881,32 Taboola,33,ios,female,MX,0
175882,00 Organic,25,ios,male,MX,0
175883,00 Organic,19,ios,female,US,0
175884,11 FB,33,android,male,GB,0
175885,95 LAT,23,ios,female,US,0
175886,42 Adcolony,38,ios,female,US,0
175887,00 Organic,27,android,female,US,0
175888,32 Taboola,39,ios,female,US,1
175889,00 Organic,26,ios,female,US,0
175890,42 Adcolony,26,android,male,US,0
175891,12 PINTEREST,44,android,female,GB,0
175892,22 Adwords (Search),17,android,male,CA,0
175893,95 LAT,20,ios,female,US,1
175894,11 FB,29,android,male,US,0
175895,12 PINTEREST,21,ios,female,US,1
175896,22 Adwords (Search),22,android,male,US,1
175897,12 PINTEREST,33,android,female,CA,0
175898,31 OUTBRAIN,34,ios,male,US,0
175899,12 PINTEREST,33,android,female,US,0
175900,00 Organic,18,ios,female,US,0
175901,95 LAT,19,ios,female,US,1
175902,41 Youtube,26,android,female,AU,1
175903,12 PINTEREST,44,ios,female,GB,0
175904,22 Adwords (Search),21,android,female,AU,1
175905,12 PINTEREST,37,ios,female,GB,1
175906,12 PINTEREST,25,ios,female,CA,1
175907,21 ASA,24,ios,female,US,0
175908,42 Adcolony,52,ios,female,US,0
175909,00 Organic,24,ios,female,ES,0
175910,42 Adcolony,46,android,female,US,1
175911,00 Organic,26,ios,male,DE,0
175912,12 PINTEREST,27,ios,female,AU,0
175913,00 Organic,32,ios,female,US,1
175914,12 PINTEREST,25,ios,male,US,0
175915,22 Adwords (Search),18,android,female,US,1
175916,00 Organic,25,ios,female,US,0
175917,12 PINTEREST,36,android,male,US,0
175918,00 Organic,17,android,male,GB,0
175919,00 Organic,81,ios,male,US,1
175920,22 Adwords (Search),33,android,female,US,0
175921,31 OUTBRAIN,38,android,male,US,1
175922,95 LAT,30,ios,female,US,0
175923,00 Organic,27,android,female,US,0
175924,22 Adwords (Search),21,android,female,US,0
175925,31 OUTBRAIN,20,ios,male,US,0
175926,31 OUTBRAIN,14,ios,female,US,1
175927,31 OUTBRAIN,38,ios,female,FR,1
175928,32 Taboola,58,ios,male,US,1
175929,41 Youtube,39,android,male,US,1
175930,41 Youtube,31,ios,female,US,0
175931,11 FB,17,android,male,US,0
175932,31 OUTBRAIN,40,ios,male,US,0
175933,21 ASA,19,ios,female,GB,1
175934,12 PINTEREST,22,android,female,US,0
175935,11 FB,40,android,female,ES,0
175936,00 Organic,38,ios,female,US,0
175937,42 Adcolony,26,android,female,US,1
175938,12 PINTEREST,52,android,female,US,0
175939,22 Adwords (Search),30,android,female,AU,0
175940,42 Adcolony,32,android,female,US,0
175941,21 ASA,40,ios,female,US,1
175942,00 Organic,20,ios,female,US,0
175943,12 PINTEREST,23,ios,female,US,0
175944,00 Organic,24,ios,male,ES,0
175945,41 Youtube,17,ios,female,US,0
175946,41 Youtube,19,android,male,ES,0
175947,12 PINTEREST,32,android,female,US,0
175948,12 PINTEREST,28,ios,female,US,0
175949,11 FB,61,ios,female,ES,0
175950,32 Taboola,18,ios,male,US,1
175951,00 Organic,12,android,female,FR,1
175952,11 FB,43,android,male,CA,0
175953,22 Adwords (Search),17,ios,female,US,0
175954,31 OUTBRAIN,24,ios,female,US,0
175955,00 Organic,19,ios,female,ES,0
175956,12 PINTEREST,42,android,female,US,1
175957,42 Adcolony,53,android,female,US,1
175958,00 Organic,28,android,female,US,0
175959,61 Web/Content,20,android,female,ES,0
175960,11 FB,22,ios,male,US,1
175961,00 Organic,30,android,female,US,0
175962,95 LAT,43,ios,female,US,0
175963,32 Taboola,57,ios,female,US,1
175964,12 PINTEREST,25,ios,female,US,0
175965,00 Organic,34,ios,male,MX,1
175966,41 Youtube,13,ios,male,CA,0
175967,00 Organic,21,ios,female,US,0
175968,41 Youtube,56,ios,female,US,0
175969,21 ASA,29,ios,female,US,0
175970,41 Youtube,41,android,male,US,1
175971,42 Adcolony,37,android,female,US,0
175972,00 Organic,39,ios,female,US,0
175973,00 Organic,37,android,female,US,0
175974,42 Adcolony,37,android,female,US,0
175975,32 Taboola,38,ios,female,US,0
175976,41 Youtube,36,ios,male,US,0
175977,00 Organic,22,ios,female,US,0
175978,11 FB,30,android,male,MX,0
175979,95 LAT,16,ios,female,US,1
175980,12 PINTEREST,60,ios,male,US,0
175981,22 Adwords (Search),20,android,male,US,0
175982,12 PINTEREST,25,android,female,CA,0
175983,11 FB,21,ios,male,MX,0
175984,42 Adcolony,46,android,male,US,1
175985,00 Organic,17,ios,female,GB,0
175986,42 Adcolony,18,ios,male,US,0
175987,41 Youtube,53,ios,male,ES,0
175988,11 FB,29,android,male,US,0
175989,11 FB,43,android,male,US,1
175990,11 FB,42,android,male,US,0
175991,22 Adwords (Search),22,android,male,US,0
175992,42 Adcolony,42,android,female,AU,0
175993,00 Organic,18,ios,female,DE,0
175994,00 Organic,45,ios,female,US,0
175995,11 FB,34,android,female,US,0
175996,12 PINTEREST,29,android,female,US,0
175997,42 Adcolony,50,ios,female,US,1
175998,41 Youtube,51,android,male,ES,0
175999,95 LAT,34,ios,female,CA,1
176000,00 Organic,30,ios,female,US,0
176001,00 Organic,21,ios,female,FR,1
176002,22 Adwords (Search),48,android,female,US,0
176003,12 PINTEREST,29,android,female,CA,0
176004,32 Taboola,37,android,female,US,0
176005,12 PINTEREST,25,ios,female,US,0
176006,41 Youtube,36,android,male,ES,0
176007,00 Organic,19,ios,female,US,1
176008,00 Organic,22,ios,female,US,0
176009,21 ASA,24,ios,female,AU,0
176010,22 Adwords (Search),32,android,female,US,1
176011,31 OUTBRAIN,46,ios,male,DE,1
176012,12 PINTEREST,34,android,female,US,1
176013,95 LAT,25,ios,female,US,0
176014,12 PINTEREST,20,android,female,US,1
176015,41 Youtube,13,ios,female,US,0
176016,22 Adwords (Search),31,android,male,GB,1
176017,22 Adwords (Search),35,android,male,GB,0
176018,00 Organic,25,ios,female,US,1
176019,22 Adwords (Search),29,android,female,US,0
176020,31 OUTBRAIN,43,ios,female,US,0
176021,00 Organic,39,android,female,CA,0
176022,11 FB,17,ios,male,AU,0
176023,00 Organic,24,ios,male,GB,0
176024,11 FB,64,ios,female,US,1
176025,11 FB,31,android,male,US,0
176026,00 Organic,26,android,male,ES,0
176027,32 Taboola,21,ios,male,US,0
176028,00 Organic,23,ios,female,US,0
176029,22 Adwords (Search),20,android,female,US,0
176030,41 Youtube,13,ios,male,US,1
176031,12 PINTEREST,24,ios,female,US,0
176032,11 FB,31,android,female,MX,0
176033,41 Youtube,43,ios,male,US,1
176034,00 Organic,30,ios,female,US,0
176035,00 Organic,22,ios,female,AU,0
176036,00 Organic,52,ios,male,MX,1
176037,42 Adcolony,23,ios,female,US,1
176038,32 Taboola,27,android,female,US,1
176039,12 PINTEREST,33,android,female,US,0
176040,00 Organic,18,ios,female,US,0
176041,11 FB,18,ios,female,ES,0
176042,42 Adcolony,52,android,female,US,1
176043,11 FB,29,ios,female,FR,0
176044,00 Organic,35,ios,male,FR,1
176045,42 Adcolony,50,ios,female,US,0
176046,32 Taboola,46,android,female,US,1
176047,00 Organic,47,ios,male,FR,1
176048,00 Organic,21,android,female,US,1
176049,00 Organic,31,android,female,US,1
176050,41 Youtube,17,ios,female,GB,0
176051,41 Youtube,22,android,male,ES,0
176052,31 OUTBRAIN,37,ios,female,US,1
176053,31 OUTBRAIN,31,ios,female,GB,1
176054,95 LAT,54,ios,female,US,1
176055,95 LAT,16,ios,female,US,0
176056,41 Youtube,12,ios,male,US,0
176057,00 Organic,19,ios,female,FR,0
176058,42 Adcolony,36,android,female,US,0
176059,42 Adcolony,50,android,female,US,0
176060,00 Organic,34,android,female,ES,0
176061,62 Social Media,17,ios,male,US,1
176062,41 Youtube,28,ios,male,US,0
176063,31 OUTBRAIN,62,ios,male,GB,1
176064,12 PINTEREST,48,ios,male,CA,1
176065,00 Organic,34,android,female,US,1
176066,95 LAT,30,ios,male,US,1
176067,42 Adcolony,33,android,female,US,0
176068,11 FB,18,android,male,US,0
176069,00 Organic,41,ios,female,US,1
176070,00 Organic,20,ios,male,US,0
176071,00 Organic,25,ios,female,US,0
176072,31 OUTBRAIN,38,ios,female,US,1
176073,41 Youtube,45,ios,female,ES,0
176074,21 ASA,33,ios,female,US,1
176075,12 PINTEREST,32,android,female,US,1
176076,00 Organic,42,ios,female,ES,1
176077,00 Organic,38,ios,female,US,0
176078,21 ASA,19,ios,female,GB,0
176079,00 Organic,27,android,male,US,0
176080,12 PINTEREST,47,android,female,US,0
176081,12 PINTEREST,28,android,female,US,0
176082,12 PINTEREST,30,android,female,US,1
176083,21 ASA,34,ios,female,GB,0
176084,22 Adwords (Search),29,android,male,US,0
176085,21 ASA,43,ios,female,US,0
176086,41 Youtube,21,ios,female,MX,0
176087,42 Adcolony,55,android,male,US,1
176088,00 Organic,36,android,male,US,1
176089,12 PINTEREST,29,android,female,US,0
176090,22 Adwords (Search),15,android,male,MX,0
176091,41 Youtube,26,android,male,MX,0
176092,00 Organic,20,ios,female,ES,0
176093,42 Adcolony,46,ios,female,US,0
176094,12 PINTEREST,27,ios,female,CA,0
176095,41 Youtube,18,ios,female,MX,0
176096,42 Adcolony,22,android,female,US,1
176097,00 Organic,44,android,female,MX,0
176098,21 ASA,22,ios,male,GB,0
176099,12 PINTEREST,45,ios,female,CA,1
176100,00 Organic,16,android,male,GB,0
176101,00 Organic,27,android,male,US,1
176102,22 Adwords (Search),27,ios,female,MX,0
176103,62 Social Media,22,ios,male,US,0
176104,22 Adwords (Search),15,android,male,US,1
176105,00 Organic,20,ios,male,US,0
176106,95 LAT,23,ios,female,CA,0
176107,62 Social Media,20,ios,male,US,0
176108,00 Organic,20,ios,female,US,0
176109,11 FB,26,android,female,US,0
176110,22 Adwords (Search),39,ios,female,US,0
176111,12 PINTEREST,49,android,female,US,0
176112,31 OUTBRAIN,35,ios,female,US,0
176113,11 FB,37,android,male,FR,0
176114,00 Organic,58,ios,female,US,0
176115,95 LAT,34,ios,female,US,0
176116,41 Youtube,48,ios,male,US,0
176117,00 Organic,21,ios,male,GB,1
176118,32 Taboola,40,ios,female,US,1
176119,95 LAT,34,ios,male,US,0
176120,95 LAT,27,ios,female,US,0
176121,11 FB,28,android,female,MX,0
176122,11 FB,41,android,male,US,0
176123,31 OUTBRAIN,23,ios,female,US,0
176124,95 LAT,17,ios,female,US,0
176125,12 PINTEREST,29,ios,female,US,0
176126,11 FB,42,android,male,US,0
176127,22 Adwords (Search),18,android,male,US,1
176128,41 Youtube,36,android,male,ES,0
176129,41 Youtube,16,ios,female,GB,0
176130,00 Organic,33,ios,female,US,0
176131,00 Organic,29,ios,male,US,0
176132,95 LAT,25,ios,female,US,1
176133,95 LAT,39,ios,male,US,1
176134,69 Others,41,ios,female,US,1
176135,00 Organic,44,ios,male,US,1
176136,00 Organic,26,android,male,MX,0
176137,00 Organic,27,ios,female,MX,0
176138,00 Organic,20,ios,female,US,0
176139,12 PINTEREST,39,ios,male,US,0
176140,22 Adwords (Search),13,ios,male,ES,1
176141,42 Adcolony,37,android,female,US,0
176142,00 Organic,27,android,female,ES,1
176143,12 PINTEREST,16,android,female,GB,0
176144,22 Adwords (Search),20,ios,female,US,1
176145,95 LAT,41,ios,male,US,0
176146,22 Adwords (Search),23,ios,female,CA,0
176147,11 FB,44,android,female,US,0
176148,11 FB,27,android,female,US,0
176149,12 PINTEREST,21,ios,female,US,0
176150,42 Adcolony,17,ios,female,US,0
176151,12 PINTEREST,36,ios,female,US,1
176152,00 Organic,21,ios,female,FR,0
176153,00 Organic,25,android,female,GB,0
176154,12 PINTEREST,41,ios,female,US,0
176155,31 OUTBRAIN,52,ios,female,US,1
176156,32 Taboola,69,ios,male,US,1
176157,11 FB,41,android,female,CA,0
176158,11 FB,28,android,female,MX,0
176159,00 Organic,13,android,male,US,0
176160,12 PINTEREST,41,android,female,AU,0
176161,42 Adcolony,50,android,female,US,0
176162,41 Youtube,29,android,female,ES,0
176163,95 LAT,25,ios,female,US,0
176164,31 OUTBRAIN,19,ios,female,US,0
176165,42 Adcolony,52,android,male,US,0
176166,00 Organic,30,ios,female,US,0
176167,12 PINTEREST,29,android,female,US,0
176168,41 Youtube,25,ios,male,GB,0
176169,00 Organic,45,android,female,US,1
176170,00 Organic,33,ios,female,US,1
176171,31 OUTBRAIN,15,ios,female,US,0
176172,95 LAT,56,ios,female,US,1
176173,31 OUTBRAIN,38,ios,female,DE,0
176174,11 FB,20,android,male,US,1
176175,00 Organic,19,ios,male,US,0
176176,32 Taboola,64,ios,female,US,0
176177,22 Adwords (Search),28,ios,male,US,0
176178,12 PINTEREST,61,ios,female,GB,0
176179,11 FB,42,ios,female,MX,1
176180,95 LAT,59,ios,male,US,0
176181,00 Organic,40,android,male,US,0
176182,95 LAT,39,ios,male,US,1
176183,41 Youtube,39,android,female,US,0
176184,00 Organic,38,android,female,AU,1
176185,22 Adwords (Search),32,android,female,US,1
176186,31 OUTBRAIN,47,ios,male,MX,1
176187,22 Adwords (Search),34,ios,male,AU,0
176188,42 Adcolony,46,android,female,US,0
176189,95 LAT,30,ios,female,US,0
176190,00 Organic,30,ios,female,US,0
176191,22 Adwords (Search),23,android,male,US,0
176192,12 PINTEREST,23,android,female,GB,0
176193,95 LAT,48,ios,female,US,1
176194,11 FB,16,ios,male,GB,0
176195,32 Taboola,59,ios,female,GB,1
176196,12 PINTEREST,26,android,female,CA,0
176197,00 Organic,23,ios,female,ES,0
176198,11 FB,21,android,female,GB,0
176199,41 Youtube,34,ios,female,ES,0
176200,00 Organic,16,android,female,AU,1
176201,00 Organic,21,ios,female,GB,0
176202,41 Youtube,27,android,female,MX,0
176203,00 Organic,15,android,male,GB,0
176204,22 Adwords (Search),37,android,female,US,0
176205,42 Adcolony,45,ios,female,US,0
176206,11 FB,23,ios,female,US,0
176207,00 Organic,72,ios,male,US,1
176208,22 Adwords (Search),23,android,female,US,0
176209,21 ASA,13,ios,female,AU,0
176210,11 FB,16,ios,male,US,0
176211,00 Organic,17,android,female,US,0
176212,00 Organic,36,android,female,CA,1
176213,95 LAT,44,ios,male,US,0
176214,11 FB,34,android,male,MX,1
176215,95 LAT,38,ios,female,US,0
176216,12 PINTEREST,18,ios,female,US,0
176217,22 Adwords (Search),29,android,male,GB,1
176218,42 Adcolony,38,android,female,US,0
176219,22 Adwords (Search),46,android,female,US,0
176220,95 LAT,19,ios,male,CA,0
176221,00 Organic,30,ios,female,US,0
176222,00 Organic,39,ios,female,US,0
176223,12 PINTEREST,31,ios,male,CA,0
176224,00 Organic,13,ios,female,CA,0
176225,11 FB,14,android,male,US,0
176226,12 PINTEREST,26,android,female,US,0
176227,22 Adwords (Search),27,android,female,DE,0
176228,41 Youtube,25,android,female,MX,0
176229,12 PINTEREST,19,ios,male,US,0
176230,41 Youtube,35,android,male,MX,0
176231,42 Adcolony,15,android,male,AU,1
